cluster	status	loglr	df	p	p.adjust	genes
chr10:clu_38_+	Success	0.349656190437258	1	0.403014840725822	0.710350136643624	WAC
chr10:clu_39_+	Success	2.15209149066504	6	0.63558606839473	0.828603550798271	MAP3K8
chr10:clu_4_+	Not enough valid samples	NA	NA	NA	NA	FBXO18
chr10:clu_40_+	Not enough valid samples	NA	NA	NA	NA	SVILP1
chr10:clu_41_+	Not enough valid samples	NA	NA	NA	NA	ZEB1
chr10:clu_42_+	Not enough valid samples	NA	NA	NA	NA	ZEB1
chr10:clu_43_+	Not enough valid samples	NA	NA	NA	NA	CCDC7
chr10:clu_44_+	Not enough valid samples	NA	NA	NA	NA	CCDC7
chr10:clu_45_+	Success	3.2340706922696	6	0.372838599397444	0.69470370945874	CCNY
chr10:clu_46_+	Success	0.0412767701403141	1	0.77386630043055	0.896824409069309	ZNF33A
chr10:clu_47_+	Success	0.786548802601828	2	0.45541380919002	0.738956806413492	BMS1
chr10:clu_48_+	Not enough valid samples	NA	NA	NA	NA	CSGALNACT2
chr10:clu_49_+	Not enough valid samples	NA	NA	NA	NA	CSGALNACT2
chr10:clu_5_+	Success	0.602023278139484	1	0.272514399535549	0.630389775186519	PFKFB3
chr10:clu_50_+	Success	1.05810503080102	2	0.347112955858064	0.679191404345917	ALOX5
chr10:clu_51_+	Not enough valid samples	NA	NA	NA	NA	ALOX5
chr10:clu_52_+	Not enough valid samples	NA	NA	NA	NA	ALOX5
chr10:clu_53_+	Success	1.70585773332715	1	0.0647351174973966	0.41317296166169	WASHC2C
chr10:clu_54_+	Success	1.35022154180751	2	0.259182834451354	0.617931319156452	WASHC2C
chr10:clu_55_+	Success	1.09465451757137	1	0.13897164604218	0.514754556879358	WASHC2C
chr10:clu_56_+	Success	0.053382048108233	2	0.948017754896962	0.976158971543876	TIMM23
chr10:clu_57_+	Success	1.1270935470593	2	0.323973503109807	0.668266001673277	TIMM23
chr10:clu_58_+	Success	1.94046579905751	2	0.14363702820055	0.519991615444129	TIMM23B
chr10:clu_59_+	Success	2.04937416406028	4	0.392806644619638	0.706658570743999	TIMM23B
chr10:clu_6_+	Success	1.08708347755237	2	0.337198507995158	0.675009140547566	PFKFB3
chr10:clu_60_+	Success	0.240319164235814	1	0.488133322256414	0.759789044594062	AGAP6
chr10:clu_61_+	Success	1.68892924990803	2	0.184717204104387	0.562965740653293	WASHC2A
chr10:clu_62_+	Success	0.426157618719685	2	0.653013406871499	0.835440809965635	WASHC2A
chr10:clu_63_+	Success	0.502838796163076	2	0.604811284435693	0.812695804080602	TFAM
chr10:clu_64_+	Success	1.60123716090948	2	0.201646893959221	0.574386472300198	SIRT1
chr10:clu_65_+	Success	0.444225066679451	1	0.345897652874592	0.678666993417501	HNRNPH3
chr10:clu_66_+	Success	1.76698476443562	5	0.618253955864067	0.818272924983714	HNRNPH3
chr10:clu_67_+	Success	4.61432438373825	1	0.00238257412560159	0.164135523032587	CCAR1
chr10:clu_68_+	Success	0.100747619676213	2	0.904161196588189	0.957531822775686	CCAR1
chr10:clu_69_+	Success	0.0969004109179536	2	0.907646393303542	0.958560076030403	CCAR1
chr10:clu_7_+	Success	5.18680269019569	6	0.10977496358624	0.477622880082785	PFKFB3
chr10:clu_70_+	Success	0.69350390231557	4	0.846449950183551	0.931477699116948	DDX21
chr10:clu_71_+	Not enough valid samples	NA	NA	NA	NA	KIF1BP
chr10:clu_72_+	Success	2.70059608860538	5	0.368902189202801	0.69373650101802	SRGN
chr10:clu_73_+	Not enough valid samples	NA	NA	NA	NA	SUPV3L1
chr10:clu_74_+	Success	3.17290285427703	1	0.0117659156582372	0.259143394538539	HK1
chr10:clu_75_+	Success	1.34608086318713	2	0.260258252215889	0.618897148465798	HK1
chr10:clu_76_+	Success	0.211187247623457	2	0.809622452806847	0.913389488093539	HK1
chr10:clu_77_+	Success	2.56343008009753	2	0.0770400332346575	0.430440111363599	HK1
chr10:clu_78_+	Success	0.980827764611604	2	0.375000558150461	0.695712714330235	HK1
chr10:clu_79_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CDH23
chr10:clu_8_+	Not enough valid samples	NA	NA	NA	NA	PFKFB3
chr10:clu_80_+	Not enough valid samples	NA	NA	NA	NA	CDH23
chr10:clu_81_+	Success	0.204677218800256	1	0.52229734928969	0.776155227169407	ANAPC16
chr10:clu_82_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FAM149B1
chr10:clu_83_+	Not enough valid samples	NA	NA	NA	NA	FAM149B1
chr10:clu_84_+	Success	0.00306556765710297	1	0.937588171414806	0.970961492212844	SEC24C
chr10:clu_85_+	Success	0.187305161498031	1	0.540501909544133	0.786512797762216	SEC24C
chr10:clu_86_+	Success	1.85537401866748	2	0.156394437295547	0.534157932532383	SEC24C
chr10:clu_87_+	Success	0.644143685213805	1	0.256363806493705	0.615676858114803	SEC24C
chr10:clu_88_+	Success	0.637259440945343	3	0.735192528339724	0.877761715034925	ZSWIM8
chr10:clu_89_+	Not enough valid samples	NA	NA	NA	NA	ZSWIM8
chr10:clu_9_+	Success	2.50835794095474	2	0.0814017961123543	0.437358830722805	PFKFB3
chr10:clu_90_+	Success	3.20141043883831	2	0.0407047519085796	0.356653985579539	ZSWIM8
chr10:clu_91_+	Success	0.963484341750018	3	0.587702110125709	0.806832242269452	ZSWIM8
chr10:clu_92_+	Not enough valid samples	NA	NA	NA	NA	ZSWIM8
chr10:clu_93_+	Success	0.0263749724307161	1	0.818345440595675	0.917771731564887	VCL
chr10:clu_94_+	Success	3.84952310869051	2	0.0212898869799131	0.29852997803164	VCL
chr10:clu_95_+	Success	0.16434016044019	1	0.566437198135615	0.795881232319365	VCL
chr10:clu_96_+	Success	1.95770841653854	1	0.0478451489959506	0.374734746067229	VCL
chr10:clu_97_+	Success	1.20148935103543	2	0.300745961884503	0.652219832856209	VCL
chr10:clu_98_+	Success	0.0255590074473275	1	0.821129140011209	0.918893368935677	ADK
chr10:clu_99_+	Success	1.46132946347882	1	0.0873438290752477	0.450759185582919	ADK
chr11:clu_1_-	Not enough valid samples	NA	NA	NA	NA	CHID1
chr11:clu_10_-	Success	0.369619675056597	1	0.389904650381128	0.704716553281447	NUP98
chr11:clu_100_-	Success	1.71575730229483	3	0.329753673167462	0.670499135440506	ATG2A
chr11:clu_101_-	Success	1.50233556010357	4	0.557044004042518	0.790798293903734	ATG2A
chr11:clu_102_-	Success	1.17790570732529	1	0.124816924612194	0.5009100264042	ATG2A
chr11:clu_103_-	Success	0.938221227424947	2	0.391323291785148	0.705816700144708	FAU
chr11:clu_104_-	Success	0.103251709472516	1	0.649521902294233	0.834112726253426	SYVN1
chr11:clu_105_-	Success	0.0395889406347578	1	0.778414627070195	0.899402686843965	SYVN1
chr11:clu_106_-	Success	1.27071484432281	4	0.637232847191731	0.829432184529258	RELA
chr11:clu_107_-	Success	0.838121701597856	2	0.432522166630866	0.726669961266476	CFL1
chr11:clu_108_-	Not enough valid samples	NA	NA	NA	NA	CATSPER1
chr11:clu_109_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MRPL11
chr11:clu_11_-	Success	0.0138107393080702	1	0.868001835496397	0.939796094520415	NUP98
chr11:clu_110_-	Not enough valid samples	NA	NA	NA	NA	SPTBN2
chr11:clu_111_-	Success	0.513379866216383	2	0.59846941011075	0.810323552624916	PPP1CA
chr11:clu_112_-	Not enough valid samples	NA	NA	NA	NA	TMEM134
chr11:clu_113_-	Not enough valid samples	NA	NA	NA	NA	PITPNM1
chr11:clu_114_-	Success	1.10529050732401	2	0.331114677029733	0.671475907540349	KMT5B
chr11:clu_115_-	Success	0.0105283056117287	1	0.884624841523951	0.947534948778947	KMT5B
chr11:clu_116_-	Not enough valid samples	NA	NA	NA	NA	TESMIN
chr11:clu_117_-	Success	0.0230627072668312	2	0.977201204235299	0.990022811133587	NUMA1
chr11:clu_118_-	Success	2.23011560420377	2	0.107516000115741	0.476292942867637	NUMA1
chr11:clu_119_-	Success	3.46199020684708	2	0.0313672724949618	0.32476894362757	NUMA1
chr11:clu_12_-	Success	0.698989004278019	2	0.497087603277673	0.765197554038228	NUP98
chr11:clu_120_-	Not enough valid samples	NA	NA	NA	NA	NUMA1
chr11:clu_121_-	Success	0.694697420439752	2	0.499225480560671	0.766492683468435	ARAP1
chr11:clu_122_-	Success	0.438689914657743	2	0.644880716687172	0.832016153086242	ARAP1
chr11:clu_123_-	Success	3.47310729199944	1	0.00839967862431885	0.240554176565	ARAP1
chr11:clu_124_-	Success	0.553275537359696	2	0.575063081434407	0.800146914701971	ARAP1
chr11:clu_125_-	Success	0.00726912059650431	1	0.904027965212295	0.957531822775686	ARAP1
chr11:clu_126_-	Success	0.517266723566991	2	0.596147759769685	0.81018998993916	ARAP1
chr11:clu_127_-	Success	0.811174572444429	1	0.202764543739877	0.574386472300198	ARAP1
chr11:clu_128_-	Success	1.45593570692432	1	0.0879297897074444	0.451491344457417	FCHSD2
chr11:clu_129_-	Success	1.38832114442687	2	0.249493817307848	0.608278291597871	FCHSD2
chr11:clu_13_-	Success	2.48762730150202	4	0.289845964851886	0.642089966916085	NUP98
chr11:clu_130_-	Success	2.10205732341046	4	0.379086154434136	0.69701763732026	RAB6A
chr11:clu_131_-	Success	1.70693465156228	2	0.181421059901018	0.561278062792299	C2CD3
chr11:clu_132_-	Not enough valid samples	NA	NA	NA	NA	C2CD3
chr11:clu_133_-	Success	2.21497849525031	3	0.218623702087592	0.58542782385176	ARRB1
chr11:clu_134_-	Success	0.64136566543425	2	0.526572810493309	0.778669609055807	ARRB1
chr11:clu_135_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	THAP12
chr11:clu_136_-	Success	1.69722793025926	4	0.494106905577564	0.762665011139458	PAK1
chr11:clu_137_-	Success	0.221554404464882	1	0.50562576976121	0.768231656083915	PAK1
chr11:clu_138_-	Success	0.205910470536139	1	0.521046711629172	0.775297375217523	PAK1
chr11:clu_139_-	Success	3.0360208507567	3	0.108157363472375	0.477380632650814	RSF1
chr11:clu_14_-	Success	2.10644129519312	1	0.0401181071688214	0.355358441531114	NUP98
chr11:clu_140_-	Not enough valid samples	NA	NA	NA	NA	INTS4
chr11:clu_141_-	Success	0.411631985652946	2	0.662568065744413	0.840857122469546	GAB2
chr11:clu_142_-	Success	1.65110924675457	2	0.191836995991054	0.569598957461135	GAB2
chr11:clu_143_-	Success	3.03236989736868	1	0.0137907070504046	0.273242145884127	PRCP
chr11:clu_144_-	Not enough valid samples	NA	NA	NA	NA	CCDC90B
chr11:clu_145_-	Not enough valid samples	NA	NA	NA	NA	CREBZF
chr11:clu_146_-	Success	0.327250898868897	1	0.418507752719998	0.721157427003387	PICALM
chr11:clu_147_-	Success	0.446651506619673	4	0.925519639728424	0.967042262483879	PICALM
chr11:clu_148_-	Success	2.10474987992347	1	0.0401981899910766	0.355358441531114	PICALM
chr11:clu_149_-	Success	0.441983826478463	3	0.82929495824151	0.922615218908118	PICALM
chr11:clu_15_-	Success	0.942180185265215	3	0.596751413901089	0.81018998993916	FAM160A2
chr11:clu_150_-	Success	0.825334692195611	2	0.438088343175683	0.729798967535338	PICALM
chr11:clu_151_-	Success	0.994559161896632	2	0.369886468657103	0.69373650101802	PICALM
chr11:clu_152_-	Success	3.02123994314024	8	0.642473372369497	0.830667141045768	PICALM
chr11:clu_153_-	Success	4.03573442546303	1	0.00449676503798158	0.203799603331336	CTSC
chr11:clu_154_-	Success	1.72627505188984	1	0.0631542611001433	0.410267297881655	CTSC
chr11:clu_155_-	Not enough valid samples	NA	NA	NA	NA	SLC36A4
chr11:clu_156_-	Not enough valid samples	NA	NA	NA	NA	MRE11
chr11:clu_157_-	Not enough valid samples	NA	NA	NA	NA	MRE11
chr11:clu_158_-	Success	4.87225291684456	3	0.0208675726644765	0.29840624917828	FAM76B
chr11:clu_159_-	Not enough valid samples	NA	NA	NA	NA	MMP8
chr11:clu_16_-	Success	2.20221224069078	1	0.0358458178891504	0.343264504119023	TAF10
chr11:clu_160_-	Not enough valid samples	NA	NA	NA	NA	MMP8
chr11:clu_161_-	Success	0.189708104606552	2	0.827200554738225	0.921845772092483	CASP4
chr11:clu_162_-	Success	0.00029666893300373	1	0.980566628695882	0.991620761777997	CASP4
chr11:clu_163_-	Success	0.626685148354909	2	0.534360193174176	0.783629198399715	CASP1
chr11:clu_164_-	Success	0.190450402074475	1	0.53712153510938	0.785528977263778	CASP1
chr11:clu_165_-	Success	0.671109749573588	2	0.51114102438986	0.771287701520088	CARD16
chr11:clu_166_-	Success	0.0173575753125874	1	0.852193807031514	0.933048402363337	CARD16
chr11:clu_167_-	Success	7.2521324810009	2	0.000708661569054038	0.0900590744006173	CWF19L2
chr11:clu_168_-	Success	1.37728040389999	3	0.431034741860119	0.726539421228503	CWF19L2
chr11:clu_169_-	Not enough valid samples	NA	NA	NA	NA	RDX
chr11:clu_17_-	Success	0.0655277447208391	2	0.936573061441017	0.970961492212844	TPP1
chr11:clu_170_-	Not enough valid samples	NA	NA	NA	NA	RDX
chr11:clu_171_-	Success	1.2958810906589	1	0.107420762405069	0.476292942867637	ALG9,RP11-108O10.8
chr11:clu_172_-	Success	0.0540018083779898	1	0.742428538111041	0.881364158214913	ZPR1
chr11:clu_173_-	Success	4.73812431056831	2	0.00875505255358622	0.246109772243668	SIK3
chr11:clu_174_-	Success	2.63515146416478	3	0.153041037889167	0.528082522913871	SIK3
chr11:clu_175_-	Success	0.0165482472069129	2	0.983587922875827	0.992609486650727	SIK3
chr11:clu_176_-	Success	2.03840837945154	1	0.043475490080792	0.36141818496587	JAML
chr11:clu_177_-	Success	4.12814118572533	5	0.142665552860926	0.518938504741591	JAML
chr11:clu_178_-	Success	7.24059134456729	3	0.00231823977803285	0.164135523032587	JAML
chr11:clu_179_-	Not enough valid samples	NA	NA	NA	NA	JAML
chr11:clu_18_-	Not enough valid samples	NA	NA	NA	NA	NRIP3
chr11:clu_180_-	Success	16.758373172481	4	9.3612573262641e-07	0.0035950620979007	CD3D
chr11:clu_181_-	Success	1.28422679892424	2	0.276864572878545	0.632898006992075	DDX6
chr11:clu_182_-	Success	1.35755176340058	3	0.43766670725399	0.729444512089983	DDX6
chr11:clu_183_-	Success	0.119870929160243	2	0.887034919670769	0.94860771206052	RPS25
chr11:clu_184_-	Success	0.209547819416798	1	0.517388648150148	0.77416358907264	HYOU1
chr11:clu_185_-	Success	0.555064952742669	2	0.57403497483952	0.799889786503276	HYOU1
chr11:clu_186_-	Success	0.786732870589731	2	0.455329989800969	0.738956806413492	HYOU1
chr11:clu_187_-	Not enough valid samples	NA	NA	NA	NA	HYOU1
chr11:clu_188_-	Not enough valid samples	NA	NA	NA	NA	DPAGT1
chr11:clu_189_-	Success	1.62549621127539	1	0.0713802266999087	0.421519246770664	NECTIN1
chr11:clu_19_-	Not enough valid samples	NA	NA	NA	NA	DENND5A
chr11:clu_190_-	Success	1.72686062476646	2	0.177841846799693	0.559193435813467	HSPA8
chr11:clu_191_-	Success	3.58390555174668	2	0.0277670405954088	0.320020321330229	HSPA8
chr11:clu_192_-	Success	0.235313553009973	2	0.790323002617856	0.904354273087837	ETS1
chr11:clu_193_-	Not enough valid samples	NA	NA	NA	NA	ARHGAP32
chr11:clu_194_-	Not enough valid samples	NA	NA	NA	NA	NFRKB
chr11:clu_195_-	Success	0.646920810346785	2	0.523655732122215	0.776948332661211	SNX19
chr11:clu_196_-	Not enough valid samples	NA	NA	NA	NA	SNX19
chr11:clu_197_-	Not enough valid samples	NA	NA	NA	NA	SNX19
chr11:clu_198_-	Success	0.261004621484631	2	0.770277359781874	0.895842115284925	NCAPD3
chr11:clu_199_-	Success	0.847375117413549	2	0.428538319696244	0.726539421228503	THYN1
chr11:clu_2_-	Success	1.66167524361651	1	0.0683024983079843	0.415239741977151	CHID1
chr11:clu_20_-	Success	1.05406796706166	2	0.348517105399164	0.680087761655438	DENND5A
chr11:clu_200_+	Success	1.4923143654996	1	0.0840585623902341	0.442681427445806	RIC8A
chr11:clu_201_+	Success	2.88678512555475	2	0.0557551706668771	0.388304799132432	PSMD13
chr11:clu_202_+	Success	0.0320933157937588	1	0.799997137806349	0.908269235876906	IFITM2
chr11:clu_203_+	Success	0.715337201321177	1	0.231654407158293	0.59849229861454	TALDO1
chr11:clu_204_+	Success	4.88787871033253	1	0.00176827861822005	0.155320671567707	TALDO1
chr11:clu_205_+	Success	1.41269114619953	1	0.0927847970086082	0.459000338538061	TALDO1
chr11:clu_206_+	Success	2.18034626859753	2	0.113002394684339	0.482638994230053	RPLP2
chr11:clu_207_+	Success	0.0306740178752989	1	0.804377862837761	0.910166010630744	RPLP2
chr11:clu_208_+	Success	6.57186946743468	3	0.00433585133047614	0.203799603331336	PNPLA2
chr11:clu_209_+	Success	0.0437778761091323	1	0.767307816120618	0.894688007544627	AP2A2
chr11:clu_21_-	Success	0.789212858349401	4	0.812664373696518	0.914417287843527	DENND5A
chr11:clu_210_+	Success	3.54591467253704	4	0.131114313117751	0.5061623339313	LSP1
chr11:clu_211_+	Success	0.109653016182563	1	0.639569196329076	0.829822430696035	LSP1,TNNT3
chr11:clu_212_+	Success	0.902186462957616	4	0.771682202552043	0.896109163443264	LSP1
chr11:clu_213_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TSPAN32
chr11:clu_214_+	Not enough valid samples	NA	NA	NA	NA	KCNQ1
chr11:clu_215_+	Not enough valid samples	NA	NA	NA	NA	PGAP2
chr11:clu_216_+	Success	1.58543713373024	2	0.204858223101952	0.574830116522824	STIM1
chr11:clu_217_+	Success	0.32035644142502	1	0.423452769822013	0.72424454439093	STIM1
chr11:clu_218_+	Success	0.431936945538894	1	0.352656876593802	0.681302936802608	RRM1
chr11:clu_219_+	Success	1.31938080377898	1	0.104284805089145	0.474724947390815	ILK
chr11:clu_22_-	Success	0.220600344736383	1	0.506543502317935	0.768389578464138	SBF2
chr11:clu_220_+	Success	0.705888779129964	2	0.493669615964786	0.762375862629164	ILK
chr11:clu_221_+	Success	0.00511082245429861	2	0.994902215577636	0.998304265773188	ILK
chr11:clu_222_+	Success	5.04304964370976	2	0.00645403576586046	0.214937488077575	ILK
chr11:clu_223_+	Success	1.13224377868096	1	0.132369990816281	0.506878182033469	RPL27A
chr11:clu_224_+	Success	5.40105934670919	2	0.00451179885084812	0.203799603331336	RPL27A
chr11:clu_225_+	Success	2.38953969172724	2	0.0916718714879325	0.457770134042212	ZNF143
chr11:clu_226_+	Success	0.116940323248627	1	0.628661198127499	0.824067303286758	ZNF143
chr11:clu_227_+	Not enough valid samples	NA	NA	NA	NA	AMPD3
chr11:clu_228_+	Success	1.05426715072417	2	0.348447693398759	0.680087761655438	AMPD3
chr11:clu_229_+	Success	0.692378980022454	2	0.500384247839548	0.767111803027765	AMPD3
chr11:clu_23_-	Not enough valid samples	NA	NA	NA	NA	SBF2
chr11:clu_230_+	Success	0.377200085162997	1	0.385086676618869	0.700305938356265	AMPD3
chr11:clu_231_+	Success	1.60671258898856	2	0.200545808103091	0.5741448462984	AMPD3
chr11:clu_232_+	Success	1.16367570243074	1	0.127118002592041	0.502874524805162	AMPD3
chr11:clu_233_+	Not enough valid samples	NA	NA	NA	NA	MICAL2
chr11:clu_234_+	Success	0.969584032275634	2	0.37924075721286	0.69701763732026	MICAL2
chr11:clu_235_+	Success	0.830125896761274	5	0.893868812196623	0.951192986787434	MICAL2
chr11:clu_236_+	Success	0.381992830625336	2	0.682499946285673	0.849950005789423	ARNTL
chr11:clu_237_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ARNTL
chr11:clu_238_+	Success	0.776588370773567	1	0.212667079880579	0.579539977589965	FAR1
chr11:clu_239_+	Success	0.186493774743781	1	0.541380284345485	0.78678186581	C11orf58
chr11:clu_24_-	Success	3.20978604825098	2	0.0403652485637603	0.355358441531114	SBF2
chr11:clu_240_+	Success	0.878605367749685	1	0.18497280431514	0.562965740653293	NUCB2
chr11:clu_241_+	Success	2.11616431689515	2	0.120492915911573	0.495889294876287	LDHA
chr11:clu_242_+	Success	0.568175930150119	4	0.888462521392567	0.949145600787155	EIF3M
chr11:clu_243_+	Success	0.148436038185537	2	0.862055144018332	0.937633425338465	EIF3M
chr11:clu_244_+	Not enough valid samples	NA	NA	NA	NA	PRRG4
chr11:clu_245_+	Success	0.248305924533497	2	0.780121248539577	0.899402686843965	HIPK3
chr11:clu_246_+	Success	2.39066442238209	5	0.443145837688825	0.732621539849814	HIPK3
chr11:clu_247_+	Success	3.76737958506544	2	0.0231125484716656	0.301912334712634	CAPRIN1
chr11:clu_248_+	Success	0.972659235345418	2	0.378076306251349	0.69701763732026	CAPRIN1
chr11:clu_249_+	Success	1.00185057617364	4	0.735078093802498	0.877761715034925	CAPRIN1
chr11:clu_25_-	Not enough valid samples	NA	NA	NA	NA	SBF2
chr11:clu_250_+	Success	4.55332443761927	2	0.0105321327011798	0.251945135204693	CAT
chr11:clu_251_+	Success	3.98608805760887	6	0.240148852344632	0.600972065083842	CAT
chr11:clu_252_+	Success	3.10681052614154	1	0.0126771057654205	0.265740017763111	CAT
chr11:clu_253_+	Success	0.243310084278562	1	0.485438856080343	0.759081523222275	CAT
chr11:clu_254_+	Success	1.27083320149518	2	0.280597729904281	0.633943019413376	CAT
chr11:clu_255_+	Not enough valid samples	NA	NA	NA	NA	PDHX
chr11:clu_256_+	Not enough valid samples	NA	NA	NA	NA	PDHX
chr11:clu_257_+	Success	0.946175202192535	3	0.595047493547269	0.809678721980447	CD44
chr11:clu_258_+	Success	0.221269594311821	1	0.505899436473621	0.768231656083915	CD44
chr11:clu_259_+	Success	2.99733139958653	5	0.30673859777696	0.656067828344831	CD44
chr11:clu_26_-	Success	3.46398135937307	2	0.0313048776105806	0.32476894362757	SBF2
chr11:clu_260_+	Not enough valid samples	NA	NA	NA	NA	CD44
chr11:clu_261_+	Success	0.573299637793127	2	0.563662484815809	0.794707082280425	TTC17
chr11:clu_262_+	Success	1.11684199760714	2	0.327311815700023	0.670000300600565	CRY2
chr11:clu_263_+	Not enough valid samples	NA	NA	NA	NA	DGKZ
chr11:clu_264_+	Success	0.0300618010952292	1	0.806300688789785	0.911665282968988	ATG13
chr11:clu_265_+	Success	0.300299402813607	2	0.740596450822991	0.880403714967409	ATG13
chr11:clu_266_+	Success	1.72913724513955	3	0.326214237482023	0.668894128201346	DDB2
